from_phoneme,to_phoneme,anatomy,point_name,from_x,from_y,to_x,to_y,distance
ㅏ_입,ㅔ_입,mouth,Left_Corner_1,26,63,18,49,16.12
ㅏ_입,ㅔ_입,mouth,Upper_1,31,53,33,50,3.61
ㅏ_입,ㅔ_입,mouth,Upper_2,42,46,45,50,5.0
ㅏ_입,ㅔ_입,mouth,Upper_3,57,39,60,50,11.4
ㅏ_입,ㅔ_입,mouth,Upper_4,70,34,79,52,20.12
ㅏ_입,ㅔ_입,mouth,Upper_5,86,36,94,53,18.79
ㅏ_입,ㅔ_입,mouth,Upper_6,100,38,107,53,16.55
ㅏ_입,ㅔ_입,mouth,Upper_7,114,36,122,52,17.89
ㅏ_입,ㅔ_입,mouth,Upper_8,134,38,137,52,14.32
ㅏ_입,ㅔ_입,mouth,Upper_9,150,40,150,52,12.0
ㅏ_입,ㅔ_입,mouth,Upper_10,162,48,169,50,7.28
ㅏ_입,ㅔ_입,mouth,Right_Corner_1,177,60,185,50,12.81
ㅏ_입,ㅔ_입,mouth,Lower_1,172,76,177,64,13.0
ㅏ_입,ㅔ_입,mouth,Lower_2,163,86,161,77,9.22
ㅏ_입,ㅔ_입,mouth,Lower_3,151,99,143,90,12.04
ㅏ_입,ㅔ_입,mouth,Lower_4,135,109,128,95,15.65
ㅏ_입,ㅔ_입,mouth,Lower_5,115,111,107,98,15.26
ㅏ_입,ㅔ_입,mouth,Lower_6,97,111,95,98,13.15
ㅏ_입,ㅔ_입,mouth,Lower_7,79,110,77,95,15.13
ㅏ_입,ㅔ_입,mouth,Lower_8,65,105,59,90,16.16
ㅏ_입,ㅔ_입,mouth,Lower_9,47,92,41,78,15.23
ㅏ_입,ㅔ_입,mouth,Lower_10,33,77,28,66,12.08
ㅏ_입,ㅐ_입,mouth,Left_Corner_1,26,63,18,49,16.12
ㅏ_입,ㅐ_입,mouth,Upper_1,31,53,33,50,3.61
ㅏ_입,ㅐ_입,mouth,Upper_2,42,46,45,50,5.0
ㅏ_입,ㅐ_입,mouth,Upper_3,57,39,60,50,11.4
ㅏ_입,ㅐ_입,mouth,Upper_4,70,34,79,52,20.12
ㅏ_입,ㅐ_입,mouth,Upper_5,86,36,94,53,18.79
ㅏ_입,ㅐ_입,mouth,Upper_6,100,38,107,53,16.55
ㅏ_입,ㅐ_입,mouth,Upper_7,114,36,122,52,17.89
ㅏ_입,ㅐ_입,mouth,Upper_8,134,38,137,52,14.32
ㅏ_입,ㅐ_입,mouth,Upper_9,150,40,150,52,12.0
ㅏ_입,ㅐ_입,mouth,Upper_10,162,48,169,50,7.28
ㅏ_입,ㅐ_입,mouth,Right_Corner_1,177,60,185,50,12.81
ㅏ_입,ㅐ_입,mouth,Lower_1,172,76,177,64,13.0
ㅏ_입,ㅐ_입,mouth,Lower_2,163,86,161,77,9.22
ㅏ_입,ㅐ_입,mouth,Lower_3,151,99,143,90,12.04
ㅏ_입,ㅐ_입,mouth,Lower_4,135,109,128,95,15.65
ㅏ_입,ㅐ_입,mouth,Lower_5,115,111,107,98,15.26
ㅏ_입,ㅐ_입,mouth,Lower_6,97,111,95,98,13.15
ㅏ_입,ㅐ_입,mouth,Lower_7,79,110,77,95,15.13
ㅏ_입,ㅐ_입,mouth,Lower_8,65,105,59,90,16.16
ㅏ_입,ㅐ_입,mouth,Lower_9,47,92,41,78,15.23
ㅏ_입,ㅐ_입,mouth,Lower_10,33,77,28,66,12.08
ㅏ_입,ㅓ_입,mouth,Left_Corner_1,26,63,44,77,22.8
ㅏ_입,ㅓ_입,mouth,Upper_1,31,53,54,76,32.53
ㅏ_입,ㅓ_입,mouth,Upper_2,42,46,63,63,27.02
ㅏ_입,ㅓ_입,mouth,Upper_3,57,39,73,57,24.08
ㅏ_입,ㅓ_입,mouth,Upper_4,70,34,90,54,28.28
ㅏ_입,ㅓ_입,mouth,Upper_5,86,36,101,52,21.93
ㅏ_입,ㅓ_입,mouth,Upper_6,100,38,113,52,19.1
ㅏ_입,ㅓ_입,mouth,Upper_7,114,36,122,57,22.47
ㅏ_입,ㅓ_입,mouth,Upper_8,134,38,128,61,23.77
ㅏ_입,ㅓ_입,mouth,Upper_9,150,40,137,68,30.87
ㅏ_입,ㅓ_입,mouth,Upper_10,162,48,143,74,32.2
ㅏ_입,ㅓ_입,mouth,Right_Corner_1,177,60,155,74,26.08
ㅏ_입,ㅓ_입,mouth,Lower_1,172,76,137,82,35.51
ㅏ_입,ㅓ_입,mouth,Lower_2,163,86,130,89,33.14
ㅏ_입,ㅓ_입,mouth,Lower_3,151,99,121,94,30.41
ㅏ_입,ㅓ_입,mouth,Lower_4,135,109,113,98,24.6
ㅏ_입,ㅓ_입,mouth,Lower_5,115,111,105,98,16.4
ㅏ_입,ㅓ_입,mouth,Lower_6,97,111,101,98,13.6
ㅏ_입,ㅓ_입,mouth,Lower_7,79,110,93,98,18.44
ㅏ_입,ㅓ_입,mouth,Lower_8,65,105,81,95,18.87
ㅏ_입,ㅓ_입,mouth,Lower_9,47,92,71,88,24.33
ㅏ_입,ㅓ_입,mouth,Lower_10,33,77,63,82,30.41
ㅏ_입,ㅣ_입,mouth,Left_Corner_1,26,63,7,53,21.47
ㅏ_입,ㅣ_입,mouth,Upper_1,31,53,26,56,5.83
ㅏ_입,ㅣ_입,mouth,Upper_2,42,46,39,57,11.4
ㅏ_입,ㅣ_입,mouth,Upper_3,57,39,53,57,18.44
ㅏ_입,ㅣ_입,mouth,Upper_4,70,34,69,55,21.02
ㅏ_입,ㅣ_입,mouth,Upper_5,86,36,87,56,20.02
ㅏ_입,ㅣ_입,mouth,Upper_6,100,38,111,56,21.1
ㅏ_입,ㅣ_입,mouth,Upper_7,114,36,131,54,24.76
ㅏ_입,ㅣ_입,mouth,Upper_8,134,38,146,54,20.0
ㅏ_입,ㅣ_입,mouth,Upper_9,150,40,164,56,21.26
ㅏ_입,ㅣ_입,mouth,Upper_10,162,48,176,56,16.12
ㅏ_입,ㅣ_입,mouth,Right_Corner_1,177,60,195,55,18.68
ㅏ_입,ㅣ_입,mouth,Lower_1,172,76,178,73,6.71
ㅏ_입,ㅣ_입,mouth,Lower_2,163,86,165,78,8.25
ㅏ_입,ㅣ_입,mouth,Lower_3,151,99,149,85,14.14
ㅏ_입,ㅣ_입,mouth,Lower_4,135,109,132,90,19.24
ㅏ_입,ㅣ_입,mouth,Lower_5,115,111,117,90,21.1
ㅏ_입,ㅣ_입,mouth,Lower_6,97,111,96,90,21.02
ㅏ_입,ㅣ_입,mouth,Lower_7,79,110,77,88,22.09
ㅏ_입,ㅣ_입,mouth,Lower_8,65,105,55,84,23.26
ㅏ_입,ㅣ_입,mouth,Lower_9,47,92,43,80,12.65
ㅏ_입,ㅣ_입,mouth,Lower_10,33,77,23,74,10.44
ㅏ_입,ㅡ_입,mouth,Left_Corner_1,26,63,17,75,15.0
ㅏ_입,ㅡ_입,mouth,Upper_1,31,53,28,72,19.24
ㅏ_입,ㅡ_입,mouth,Upper_2,42,46,43,68,22.02
ㅏ_입,ㅡ_입,mouth,Upper_3,57,39,59,62,23.09
ㅏ_입,ㅡ_입,mouth,Upper_4,70,34,75,60,26.48
ㅏ_입,ㅡ_입,mouth,Upper_5,86,36,87,57,21.02
ㅏ_입,ㅡ_입,mouth,Upper_6,100,38,105,57,19.65
ㅏ_입,ㅡ_입,mouth,Upper_7,114,36,118,58,22.36
ㅏ_입,ㅡ_입,mouth,Upper_8,134,38,133,60,22.02
ㅏ_입,ㅡ_입,mouth,Upper_9,150,40,149,64,24.02
ㅏ_입,ㅡ_입,mouth,Upper_10,162,48,165,68,20.22
ㅏ_입,ㅡ_입,mouth,Right_Corner_1,177,60,179,74,14.14
ㅏ_입,ㅡ_입,mouth,Lower_1,172,76,165,80,8.06
ㅏ_입,ㅡ_입,mouth,Lower_2,163,86,149,82,14.56
ㅏ_입,ㅡ_입,mouth,Lower_3,151,99,133,88,21.1
ㅏ_입,ㅡ_입,mouth,Lower_4,135,109,118,90,25.5
ㅏ_입,ㅡ_입,mouth,Lower_5,115,111,102,89,25.55
ㅏ_입,ㅡ_입,mouth,Lower_6,97,111,89,90,22.47
ㅏ_입,ㅡ_입,mouth,Lower_7,79,110,75,89,21.38
ㅏ_입,ㅡ_입,mouth,Lower_8,65,105,59,87,18.97
ㅏ_입,ㅡ_입,mouth,Lower_9,47,92,45,85,7.28
ㅏ_입,ㅡ_입,mouth,Lower_10,33,77,32,81,4.12
ㅏ_입,ㅗ_입,mouth,Left_Corner_1,26,63,57,70,31.78
ㅏ_입,ㅗ_입,mouth,Upper_1,31,53,65,70,38.01
ㅏ_입,ㅗ_입,mouth,Upper_2,42,46,73,70,39.2
ㅏ_입,ㅗ_입,mouth,Upper_3,57,39,82,70,39.82
ㅏ_입,ㅗ_입,mouth,Upper_4,70,34,92,66,38.83
ㅏ_입,ㅗ_입,mouth,Upper_5,86,36,100,64,31.3
ㅏ_입,ㅗ_입,mouth,Upper_6,100,38,107,64,26.93
ㅏ_입,ㅗ_입,mouth,Upper_7,114,36,114,66,30.0
ㅏ_입,ㅗ_입,mouth,Upper_8,134,38,122,66,30.46
ㅏ_입,ㅗ_입,mouth,Upper_9,150,40,131,68,33.84
ㅏ_입,ㅗ_입,mouth,Upper_10,162,48,139,69,31.14
ㅏ_입,ㅗ_입,mouth,Right_Corner_1,177,60,148,70,30.68
ㅏ_입,ㅗ_입,mouth,Lower_1,172,76,137,74,35.06
ㅏ_입,ㅗ_입,mouth,Lower_2,163,86,131,73,34.54
ㅏ_입,ㅗ_입,mouth,Lower_3,151,99,123,74,37.54
ㅏ_입,ㅗ_입,mouth,Lower_4,135,109,115,74,40.31
ㅏ_입,ㅗ_입,mouth,Lower_5,115,111,107,74,37.85
ㅏ_입,ㅗ_입,mouth,Lower_6,97,111,101,74,37.22
ㅏ_입,ㅗ_입,mouth,Lower_7,79,110,93,74,38.63
ㅏ_입,ㅗ_입,mouth,Lower_8,65,105,86,72,39.12
ㅏ_입,ㅗ_입,mouth,Lower_9,47,92,77,72,36.06
ㅏ_입,ㅗ_입,mouth,Lower_10,33,77,67,73,34.23
ㅏ_입,ㅜ_입,mouth,Left_Corner_1,26,63,45,62,19.03
ㅏ_입,ㅜ_입,mouth,Upper_1,31,53,55,62,25.63
ㅏ_입,ㅜ_입,mouth,Upper_2,42,46,65,60,26.93
ㅏ_입,ㅜ_입,mouth,Upper_3,57,39,75,58,26.17
ㅏ_입,ㅜ_입,mouth,Upper_4,70,34,83,56,25.55
ㅏ_입,ㅜ_입,mouth,Upper_5,86,36,95,53,19.24
ㅏ_입,ㅜ_입,mouth,Upper_6,100,38,107,53,16.55
ㅏ_입,ㅜ_입,mouth,Upper_7,114,36,116,55,19.1
ㅏ_입,ㅜ_입,mouth,Upper_8,134,38,125,57,21.02
ㅏ_입,ㅜ_입,mouth,Upper_9,150,40,135,60,25.0
ㅏ_입,ㅜ_입,mouth,Upper_10,162,48,142,60,23.32
ㅏ_입,ㅜ_입,mouth,Right_Corner_1,177,60,154,62,23.09
ㅏ_입,ㅜ_입,mouth,Lower_1,172,76,141,68,32.02
ㅏ_입,ㅜ_입,mouth,Lower_2,163,86,133,68,34.99
ㅏ_입,ㅜ_입,mouth,Lower_3,151,99,125,68,40.46
ㅏ_입,ㅜ_입,mouth,Lower_4,135,109,115,68,45.62
ㅏ_입,ㅜ_입,mouth,Lower_5,115,111,108,68,43.57
ㅏ_입,ㅜ_입,mouth,Lower_6,97,111,96,67,44.01
ㅏ_입,ㅜ_입,mouth,Lower_7,79,110,83,67,43.19
ㅏ_입,ㅜ_입,mouth,Lower_8,65,105,74,67,39.05
ㅏ_입,ㅜ_입,mouth,Lower_9,47,92,64,67,30.23
ㅏ_입,ㅜ_입,mouth,Lower_10,33,77,52,66,21.95
ㅏ_입,ㅟ_입,mouth,Left_Corner_1,26,63,34,64,8.06
ㅏ_입,ㅟ_입,mouth,Upper_1,31,53,49,63,20.59
ㅏ_입,ㅟ_입,mouth,Upper_2,42,46,60,59,22.2
ㅏ_입,ㅟ_입,mouth,Upper_3,57,39,73,56,23.35
ㅏ_입,ㅟ_입,mouth,Upper_4,70,34,89,52,26.17
ㅏ_입,ㅟ_입,mouth,Upper_5,86,36,100,52,21.26
ㅏ_입,ㅟ_입,mouth,Upper_6,100,38,107,52,15.65
ㅏ_입,ㅟ_입,mouth,Upper_7,114,36,117,52,16.28
ㅏ_입,ㅟ_입,mouth,Upper_8,134,38,129,56,18.68
ㅏ_입,ㅟ_입,mouth,Upper_9,150,40,140,59,21.47
ㅏ_입,ㅟ_입,mouth,Upper_10,162,48,149,62,19.1
ㅏ_입,ㅟ_입,mouth,Right_Corner_1,177,60,166,63,11.4
ㅏ_입,ㅟ_입,mouth,Lower_1,172,76,161,70,12.53
ㅏ_입,ㅟ_입,mouth,Lower_2,163,86,149,70,21.26
ㅏ_입,ㅟ_입,mouth,Lower_3,151,99,140,72,29.15
ㅏ_입,ㅟ_입,mouth,Lower_4,135,109,129,74,35.51
ㅏ_입,ㅟ_입,mouth,Lower_5,115,111,117,74,37.05
ㅏ_입,ㅟ_입,mouth,Lower_6,97,111,105,77,34.93
ㅏ_입,ㅟ_입,mouth,Lower_7,79,110,95,75,38.48
ㅏ_입,ㅟ_입,mouth,Lower_8,65,105,82,73,36.24
ㅏ_입,ㅟ_입,mouth,Lower_9,47,92,69,72,29.73
ㅏ_입,ㅟ_입,mouth,Lower_10,33,77,53,70,21.19
ㅏ_입,ㅚ_입,mouth,Left_Corner_1,26,63,34,64,8.06
ㅏ_입,ㅚ_입,mouth,Upper_1,31,53,49,63,20.59
ㅏ_입,ㅚ_입,mouth,Upper_2,42,46,60,59,22.2
ㅏ_입,ㅚ_입,mouth,Upper_3,57,39,73,56,23.35
ㅏ_입,ㅚ_입,mouth,Upper_4,70,34,89,52,26.17
ㅏ_입,ㅚ_입,mouth,Upper_5,86,36,100,52,21.26
ㅏ_입,ㅚ_입,mouth,Upper_6,100,38,107,52,15.65
ㅏ_입,ㅚ_입,mouth,Upper_7,114,36,117,52,16.28
ㅏ_입,ㅚ_입,mouth,Upper_8,134,38,129,56,18.68
ㅏ_입,ㅚ_입,mouth,Upper_9,150,40,140,59,21.47
ㅏ_입,ㅚ_입,mouth,Upper_10,162,48,149,62,19.1
ㅏ_입,ㅚ_입,mouth,Right_Corner_1,177,60,166,63,11.4
ㅏ_입,ㅚ_입,mouth,Lower_1,172,76,161,70,12.53
ㅏ_입,ㅚ_입,mouth,Lower_2,163,86,149,70,21.26
ㅏ_입,ㅚ_입,mouth,Lower_3,151,99,140,72,29.15
ㅏ_입,ㅚ_입,mouth,Lower_4,135,109,129,74,35.51
ㅏ_입,ㅚ_입,mouth,Lower_5,115,111,117,74,37.05
ㅏ_입,ㅚ_입,mouth,Lower_6,97,111,105,77,34.93
ㅏ_입,ㅚ_입,mouth,Lower_7,79,110,95,75,38.48
ㅏ_입,ㅚ_입,mouth,Lower_8,65,105,82,73,36.24
ㅏ_입,ㅚ_입,mouth,Lower_9,47,92,69,72,29.73
ㅏ_입,ㅚ_입,mouth,Lower_10,33,77,53,70,21.19
ㅏ_입,ㅈ_입,mouth,Left_Corner_1,26,63,16,60,10.44
ㅏ_입,ㅈ_입,mouth,Upper_1,31,53,31,61,8.0
ㅏ_입,ㅈ_입,mouth,Upper_2,42,46,46,62,16.49
ㅏ_입,ㅈ_입,mouth,Upper_3,57,39,60,62,23.19
ㅏ_입,ㅈ_입,mouth,Upper_4,70,34,72,65,31.06
ㅏ_입,ㅈ_입,mouth,Upper_5,86,36,89,68,32.14
ㅏ_입,ㅈ_입,mouth,Upper_6,100,38,108,68,31.05
ㅏ_입,ㅈ_입,mouth,Upper_7,114,36,125,65,31.02
ㅏ_입,ㅈ_입,mouth,Upper_8,134,38,140,63,25.71
ㅏ_입,ㅈ_입,mouth,Upper_9,150,40,157,64,25.0
ㅏ_입,ㅈ_입,mouth,Upper_10,162,48,178,64,22.63
ㅏ_입,ㅈ_입,mouth,Right_Corner_1,177,60,189,62,12.17
ㅏ_입,ㅈ_입,mouth,Lower_1,172,76,169,67,9.49
ㅏ_입,ㅈ_입,mouth,Lower_2,163,86,147,69,23.35
ㅏ_입,ㅈ_입,mouth,Lower_3,151,99,130,71,35.0
ㅏ_입,ㅈ_입,mouth,Lower_4,135,109,115,72,42.06
ㅏ_입,ㅈ_입,mouth,Lower_5,115,111,96,73,42.49
ㅏ_입,ㅈ_입,mouth,Lower_6,97,111,77,69,46.52
ㅏ_입,ㅈ_입,mouth,Lower_7,79,110,62,67,46.24
ㅏ_입,ㅈ_입,mouth,Lower_8,65,105,49,67,41.23
ㅏ_입,ㅈ_입,mouth,Lower_9,47,92,37,66,27.86
ㅏ_입,ㅈ_입,mouth,Lower_10,33,77,28,64,13.93
ㅏ_입,ㅉ_입,mouth,Left_Corner_1,26,63,16,60,10.44
ㅏ_입,ㅉ_입,mouth,Upper_1,31,53,31,61,8.0
ㅏ_입,ㅉ_입,mouth,Upper_2,42,46,46,62,16.49
ㅏ_입,ㅉ_입,mouth,Upper_3,57,39,60,62,23.19
ㅏ_입,ㅉ_입,mouth,Upper_4,70,34,72,65,31.06
ㅏ_입,ㅉ_입,mouth,Upper_5,86,36,89,68,32.14
ㅏ_입,ㅉ_입,mouth,Upper_6,100,38,108,68,31.05
ㅏ_입,ㅉ_입,mouth,Upper_7,114,36,125,65,31.02
ㅏ_입,ㅉ_입,mouth,Upper_8,134,38,140,63,25.71
ㅏ_입,ㅉ_입,mouth,Upper_9,150,40,157,64,25.0
ㅏ_입,ㅉ_입,mouth,Upper_10,162,48,178,64,22.63
ㅏ_입,ㅉ_입,mouth,Right_Corner_1,177,60,189,62,12.17
ㅏ_입,ㅉ_입,mouth,Lower_1,172,76,169,67,9.49
ㅏ_입,ㅉ_입,mouth,Lower_2,163,86,147,69,23.35
ㅏ_입,ㅉ_입,mouth,Lower_3,151,99,130,71,35.0
ㅏ_입,ㅉ_입,mouth,Lower_4,135,109,115,72,42.06
ㅏ_입,ㅉ_입,mouth,Lower_5,115,111,96,73,42.49
ㅏ_입,ㅉ_입,mouth,Lower_6,97,111,77,69,46.52
ㅏ_입,ㅉ_입,mouth,Lower_7,79,110,62,67,46.24
ㅏ_입,ㅉ_입,mouth,Lower_8,65,105,49,67,41.23
ㅏ_입,ㅉ_입,mouth,Lower_9,47,92,37,66,27.86
ㅏ_입,ㅉ_입,mouth,Lower_10,33,77,28,64,13.93
ㅏ_입,ㅊ_입,mouth,Left_Corner_1,26,63,16,60,10.44
ㅏ_입,ㅊ_입,mouth,Upper_1,31,53,31,61,8.0
ㅏ_입,ㅊ_입,mouth,Upper_2,42,46,46,62,16.49
ㅏ_입,ㅊ_입,mouth,Upper_3,57,39,60,62,23.19
ㅏ_입,ㅊ_입,mouth,Upper_4,70,34,72,65,31.06
ㅏ_입,ㅊ_입,mouth,Upper_5,86,36,89,68,32.14
ㅏ_입,ㅊ_입,mouth,Upper_6,100,38,108,68,31.05
ㅏ_입,ㅊ_입,mouth,Upper_7,114,36,125,65,31.02
ㅏ_입,ㅊ_입,mouth,Upper_8,134,38,140,63,25.71
ㅏ_입,ㅊ_입,mouth,Upper_9,150,40,157,64,25.0
ㅏ_입,ㅊ_입,mouth,Upper_10,162,48,178,64,22.63
ㅏ_입,ㅊ_입,mouth,Right_Corner_1,177,60,189,62,12.17
ㅏ_입,ㅊ_입,mouth,Lower_1,172,76,169,67,9.49
ㅏ_입,ㅊ_입,mouth,Lower_2,163,86,147,69,23.35
ㅏ_입,ㅊ_입,mouth,Lower_3,151,99,130,71,35.0
ㅏ_입,ㅊ_입,mouth,Lower_4,135,109,115,72,42.06
ㅏ_입,ㅊ_입,mouth,Lower_5,115,111,96,73,42.49
ㅏ_입,ㅊ_입,mouth,Lower_6,97,111,77,69,46.52
ㅏ_입,ㅊ_입,mouth,Lower_7,79,110,62,67,46.24
ㅏ_입,ㅊ_입,mouth,Lower_8,65,105,49,67,41.23
ㅏ_입,ㅊ_입,mouth,Lower_9,47,92,37,66,27.86
ㅏ_입,ㅊ_입,mouth,Lower_10,33,77,28,64,13.93
ㅏ_입,ㄱ_입,mouth,Left_Corner_1,26,63,16,60,10.44
ㅏ_입,ㄱ_입,mouth,Upper_1,31,53,31,61,8.0
ㅏ_입,ㄱ_입,mouth,Upper_2,42,46,46,62,16.49
ㅏ_입,ㄱ_입,mouth,Upper_3,57,39,60,62,23.19
ㅏ_입,ㄱ_입,mouth,Upper_4,70,34,72,65,31.06
ㅏ_입,ㄱ_입,mouth,Upper_5,86,36,89,68,32.14
ㅏ_입,ㄱ_입,mouth,Upper_6,100,38,108,68,31.05
ㅏ_입,ㄱ_입,mouth,Upper_7,114,36,125,65,31.02
ㅏ_입,ㄱ_입,mouth,Upper_8,134,38,140,63,25.71
ㅏ_입,ㄱ_입,mouth,Upper_9,150,40,157,64,25.0
ㅏ_입,ㄱ_입,mouth,Upper_10,162,48,178,64,22.63
ㅏ_입,ㄱ_입,mouth,Right_Corner_1,177,60,189,62,12.17
ㅏ_입,ㄱ_입,mouth,Lower_1,172,76,169,67,9.49
ㅏ_입,ㄱ_입,mouth,Lower_2,163,86,147,69,23.35
ㅏ_입,ㄱ_입,mouth,Lower_3,151,99,130,71,35.0
ㅏ_입,ㄱ_입,mouth,Lower_4,135,109,115,72,42.06
ㅏ_입,ㄱ_입,mouth,Lower_5,115,111,96,73,42.49
ㅏ_입,ㄱ_입,mouth,Lower_6,97,111,77,69,46.52
ㅏ_입,ㄱ_입,mouth,Lower_7,79,110,62,67,46.24
ㅏ_입,ㄱ_입,mouth,Lower_8,65,105,49,67,41.23
ㅏ_입,ㄱ_입,mouth,Lower_9,47,92,37,66,27.86
ㅏ_입,ㄱ_입,mouth,Lower_10,33,77,28,64,13.93
ㅏ_입,ㄲ_입,mouth,Left_Corner_1,26,63,16,60,10.44
ㅏ_입,ㄲ_입,mouth,Upper_1,31,53,31,61,8.0
ㅏ_입,ㄲ_입,mouth,Upper_2,42,46,46,62,16.49
ㅏ_입,ㄲ_입,mouth,Upper_3,57,39,60,62,23.19
ㅏ_입,ㄲ_입,mouth,Upper_4,70,34,72,65,31.06
ㅏ_입,ㄲ_입,mouth,Upper_5,86,36,89,68,32.14
ㅏ_입,ㄲ_입,mouth,Upper_6,100,38,108,68,31.05
ㅏ_입,ㄲ_입,mouth,Upper_7,114,36,125,65,31.02
ㅏ_입,ㄲ_입,mouth,Upper_8,134,38,140,63,25.71
ㅏ_입,ㄲ_입,mouth,Upper_9,150,40,157,64,25.0
ㅏ_입,ㄲ_입,mouth,Upper_10,162,48,178,64,22.63
ㅏ_입,ㄲ_입,mouth,Right_Corner_1,177,60,189,62,12.17
ㅏ_입,ㄲ_입,mouth,Lower_1,172,76,169,67,9.49
ㅏ_입,ㄲ_입,mouth,Lower_2,163,86,147,69,23.35
ㅏ_입,ㄲ_입,mouth,Lower_3,151,99,130,71,35.0
ㅏ_입,ㄲ_입,mouth,Lower_4,135,109,115,72,42.06
ㅏ_입,ㄲ_입,mouth,Lower_5,115,111,96,73,42.49
ㅏ_입,ㄲ_입,mouth,Lower_6,97,111,77,69,46.52
ㅏ_입,ㄲ_입,mouth,Lower_7,79,110,62,67,46.24
ㅏ_입,ㄲ_입,mouth,Lower_8,65,105,49,67,41.23
ㅏ_입,ㄲ_입,mouth,Lower_9,47,92,37,66,27.86
ㅏ_입,ㄲ_입,mouth,Lower_10,33,77,28,64,13.93
ㅏ_입,ㅋ_입,mouth,Left_Corner_1,26,63,16,60,10.44
ㅏ_입,ㅋ_입,mouth,Upper_1,31,53,31,61,8.0
ㅏ_입,ㅋ_입,mouth,Upper_2,42,46,46,62,16.49
ㅏ_입,ㅋ_입,mouth,Upper_3,57,39,60,62,23.19
ㅏ_입,ㅋ_입,mouth,Upper_4,70,34,72,65,31.06
ㅏ_입,ㅋ_입,mouth,Upper_5,86,36,89,68,32.14
ㅏ_입,ㅋ_입,mouth,Upper_6,100,38,108,68,31.05
ㅏ_입,ㅋ_입,mouth,Upper_7,114,36,125,65,31.02
ㅏ_입,ㅋ_입,mouth,Upper_8,134,38,140,63,25.71
ㅏ_입,ㅋ_입,mouth,Upper_9,150,40,157,64,25.0
ㅏ_입,ㅋ_입,mouth,Upper_10,162,48,178,64,22.63
ㅏ_입,ㅋ_입,mouth,Right_Corner_1,177,60,189,62,12.17
ㅏ_입,ㅋ_입,mouth,Lower_1,172,76,169,67,9.49
ㅏ_입,ㅋ_입,mouth,Lower_2,163,86,147,69,23.35
ㅏ_입,ㅋ_입,mouth,Lower_3,151,99,130,71,35.0
ㅏ_입,ㅋ_입,mouth,Lower_4,135,109,115,72,42.06
ㅏ_입,ㅋ_입,mouth,Lower_5,115,111,96,73,42.49
ㅏ_입,ㅋ_입,mouth,Lower_6,97,111,77,69,46.52
ㅏ_입,ㅋ_입,mouth,Lower_7,79,110,62,67,46.24
ㅏ_입,ㅋ_입,mouth,Lower_8,65,105,49,67,41.23
ㅏ_입,ㅋ_입,mouth,Lower_9,47,92,37,66,27.86
ㅏ_입,ㅋ_입,mouth,Lower_10,33,77,28,64,13.93
ㅏ_입,ㅇ_입,mouth,Left_Corner_1,26,63,19,64,7.07
ㅏ_입,ㅇ_입,mouth,Upper_1,31,53,31,65,12.0
ㅏ_입,ㅇ_입,mouth,Upper_2,42,46,45,64,18.25
ㅏ_입,ㅇ_입,mouth,Upper_3,57,39,63,61,22.8
ㅏ_입,ㅇ_입,mouth,Upper_4,70,34,80,61,28.79
ㅏ_입,ㅇ_입,mouth,Upper_5,86,36,99,64,30.87
ㅏ_입,ㅇ_입,mouth,Upper_6,100,38,112,62,26.83
ㅏ_입,ㅇ_입,mouth,Upper_7,114,36,127,60,27.29
ㅏ_입,ㅇ_입,mouth,Upper_8,134,38,143,61,24.7
ㅏ_입,ㅇ_입,mouth,Upper_9,150,40,159,60,21.93
ㅏ_입,ㅇ_입,mouth,Upper_10,162,48,170,63,17.0
ㅏ_입,ㅇ_입,mouth,Right_Corner_1,177,60,182,63,5.83
ㅏ_입,ㅇ_입,mouth,Lower_1,172,76,159,69,14.76
ㅏ_입,ㅇ_입,mouth,Lower_2,163,86,143,74,23.32
ㅏ_입,ㅇ_입,mouth,Lower_3,151,99,131,78,29.0
ㅏ_입,ㅇ_입,mouth,Lower_4,135,109,117,78,35.85
ㅏ_입,ㅇ_입,mouth,Lower_5,115,111,99,80,34.89
ㅏ_입,ㅇ_입,mouth,Lower_6,97,111,82,76,38.08
ㅏ_입,ㅇ_입,mouth,Lower_7,79,110,67,73,38.9
ㅏ_입,ㅇ_입,mouth,Lower_8,65,105,54,70,36.69
ㅏ_입,ㅇ_입,mouth,Lower_9,47,92,37,68,26.0
ㅏ_입,ㅇ_입,mouth,Lower_10,33,77,28,67,11.18
ㅏ_입,ㄹ_입,mouth,Left_Corner_1,26,63,16,60,10.44
ㅏ_입,ㄹ_입,mouth,Upper_1,31,53,31,61,8.0
ㅏ_입,ㄹ_입,mouth,Upper_2,42,46,46,62,16.49
ㅏ_입,ㄹ_입,mouth,Upper_3,57,39,60,62,23.19
ㅏ_입,ㄹ_입,mouth,Upper_4,70,34,72,65,31.06
ㅏ_입,ㄹ_입,mouth,Upper_5,86,36,89,68,32.14
ㅏ_입,ㄹ_입,mouth,Upper_6,100,38,108,68,31.05
ㅏ_입,ㄹ_입,mouth,Upper_7,114,36,125,65,31.02
ㅏ_입,ㄹ_입,mouth,Upper_8,134,38,140,63,25.71
ㅏ_입,ㄹ_입,mouth,Upper_9,150,40,157,64,25.0
ㅏ_입,ㄹ_입,mouth,Upper_10,162,48,178,64,22.63
ㅏ_입,ㄹ_입,mouth,Right_Corner_1,177,60,189,62,12.17
