from_phoneme,to_phoneme,anatomy,point_name,from_x,from_y,to_x,to_y,distance
ㅏ_혀,ㅔ_혀,tongue,Tongue_Tip,70,118,46,96,32.56
ㅏ_혀,ㅔ_혀,tongue,Superior_1,73,101,52,78,31.14
ㅏ_혀,ㅔ_혀,tongue,Superior_2,88,93,62,64,38.95
ㅏ_혀,ㅔ_혀,tongue,Superior_3,109,83,77,56,41.87
ㅏ_혀,ㅔ_혀,tongue,Superior_4,131,74,99,47,41.87
ㅏ_혀,ㅔ_혀,tongue,Superior_5,149,66,121,40,38.21
ㅏ_혀,ㅔ_혀,tongue,Superior_6,172,54,145,38,31.38
ㅏ_혀,ㅔ_혀,tongue,Superior_7,188,44,169,39,19.65
ㅏ_혀,ㅔ_혀,tongue,Superior_8,205,36,194,42,12.53
ㅏ_혀,ㅔ_혀,tongue,Superior_9,229,30,217,50,23.32
ㅏ_혀,ㅔ_혀,tongue,Superior_10,255,34,238,57,28.6
ㅏ_혀,ㅔ_혀,tongue,Posterior_1,276,42,261,70,31.76
ㅏ_혀,ㅔ_혀,tongue,Posterior_2,297,58,276,82,31.89
ㅏ_혀,ㅔ_혀,tongue,Posterior_3,306,80,296,102,24.17
ㅏ_혀,ㅔ_혀,tongue,Posterior_4,201,145,151,152,50.49
ㅏ_혀,ㅔ_혀,tongue,Posterior_5,201,123,159,131,42.76
ㅏ_혀,ㅔ_혀,tongue,Inferior_1,203,98,153,107,50.8
ㅏ_혀,ㅔ_혀,tongue,Inferior_2,185,106,131,103,54.08
ㅏ_혀,ㅔ_혀,tongue,Inferior_3,156,116,109,101,49.34
ㅏ_혀,ㅔ_혀,tongue,Inferior_4,131,124,85,107,49.04
ㅏ_혀,ㅔ_혀,tongue,Inferior_5,103,125,57,114,47.3
ㅏ_혀,ㅐ_혀,tongue,Tongue_Tip,70,118,46,96,32.56
ㅏ_혀,ㅐ_혀,tongue,Superior_1,73,101,52,78,31.14
ㅏ_혀,ㅐ_혀,tongue,Superior_2,88,93,62,64,38.95
ㅏ_혀,ㅐ_혀,tongue,Superior_3,109,83,77,56,41.87
ㅏ_혀,ㅐ_혀,tongue,Superior_4,131,74,99,47,41.87
ㅏ_혀,ㅐ_혀,tongue,Superior_5,149,66,121,40,38.21
ㅏ_혀,ㅐ_혀,tongue,Superior_6,172,54,145,38,31.38
ㅏ_혀,ㅐ_혀,tongue,Superior_7,188,44,169,39,19.65
ㅏ_혀,ㅐ_혀,tongue,Superior_8,205,36,194,42,12.53
ㅏ_혀,ㅐ_혀,tongue,Superior_9,229,30,217,50,23.32
ㅏ_혀,ㅐ_혀,tongue,Superior_10,255,34,238,57,28.6
ㅏ_혀,ㅐ_혀,tongue,Posterior_1,276,42,261,70,31.76
ㅏ_혀,ㅐ_혀,tongue,Posterior_2,297,58,276,82,31.89
ㅏ_혀,ㅐ_혀,tongue,Posterior_3,306,80,296,102,24.17
ㅏ_혀,ㅐ_혀,tongue,Posterior_4,201,145,151,152,50.49
ㅏ_혀,ㅐ_혀,tongue,Posterior_5,201,123,159,131,42.76
ㅏ_혀,ㅐ_혀,tongue,Inferior_1,203,98,153,107,50.8
ㅏ_혀,ㅐ_혀,tongue,Inferior_2,185,106,131,103,54.08
ㅏ_혀,ㅐ_혀,tongue,Inferior_3,156,116,109,101,49.34
ㅏ_혀,ㅐ_혀,tongue,Inferior_4,131,124,85,107,49.04
ㅏ_혀,ㅐ_혀,tongue,Inferior_5,103,125,57,114,47.3
ㅏ_혀,ㅓ_혀,tongue,Tongue_Tip,70,118,75,86,32.39
ㅏ_혀,ㅓ_혀,tongue,Superior_1,73,101,79,67,34.53
ㅏ_혀,ㅓ_혀,tongue,Superior_2,88,93,93,57,36.35
ㅏ_혀,ㅓ_혀,tongue,Superior_3,109,83,109,48,35.0
ㅏ_혀,ㅓ_혀,tongue,Superior_4,131,74,133,39,35.06
ㅏ_혀,ㅓ_혀,tongue,Superior_5,149,66,152,37,29.15
ㅏ_혀,ㅓ_혀,tongue,Superior_6,172,54,176,36,18.44
ㅏ_혀,ㅓ_혀,tongue,Superior_7,188,44,198,34,14.14
ㅏ_혀,ㅓ_혀,tongue,Superior_8,205,36,222,33,17.26
ㅏ_혀,ㅓ_혀,tongue,Superior_9,229,30,240,36,12.53
ㅏ_혀,ㅓ_혀,tongue,Superior_10,255,34,260,41,8.6
ㅏ_혀,ㅓ_혀,tongue,Posterior_1,276,42,274,49,7.28
ㅏ_혀,ㅓ_혀,tongue,Posterior_2,297,58,287,62,10.77
ㅏ_혀,ㅓ_혀,tongue,Posterior_3,306,80,302,82,4.47
ㅏ_혀,ㅓ_혀,tongue,Posterior_4,201,145,163,150,38.33
ㅏ_혀,ㅓ_혀,tongue,Posterior_5,201,123,177,130,25.0
ㅏ_혀,ㅓ_혀,tongue,Inferior_1,203,98,173,108,31.62
ㅏ_혀,ㅓ_혀,tongue,Inferior_2,185,106,167,99,19.31
ㅏ_혀,ㅓ_혀,tongue,Inferior_3,156,116,141,92,28.3
ㅏ_혀,ㅓ_혀,tongue,Inferior_4,131,124,113,92,36.72
ㅏ_혀,ㅓ_혀,tongue,Inferior_5,103,125,88,100,29.15
ㅏ_혀,ㅣ_혀,tongue,Tongue_Tip,70,118,45,88,39.05
ㅏ_혀,ㅣ_혀,tongue,Superior_1,73,101,51,71,37.2
ㅏ_혀,ㅣ_혀,tongue,Superior_2,88,93,65,60,40.22
ㅏ_혀,ㅣ_혀,tongue,Superior_3,109,83,81,46,46.4
ㅏ_혀,ㅣ_혀,tongue,Superior_4,131,74,98,37,49.58
ㅏ_혀,ㅣ_혀,tongue,Superior_5,149,66,112,28,53.04
ㅏ_혀,ㅣ_혀,tongue,Superior_6,172,54,128,19,56.22
ㅏ_혀,ㅣ_혀,tongue,Superior_7,188,44,150,14,48.41
ㅏ_혀,ㅣ_혀,tongue,Superior_8,205,36,173,8,42.52
ㅏ_혀,ㅣ_혀,tongue,Superior_9,229,30,193,11,40.71
ㅏ_혀,ㅣ_혀,tongue,Superior_10,255,34,223,15,37.22
ㅏ_혀,ㅣ_혀,tongue,Posterior_1,276,42,247,21,35.81
ㅏ_혀,ㅣ_혀,tongue,Posterior_2,297,58,265,29,43.19
ㅏ_혀,ㅣ_혀,tongue,Posterior_3,306,80,291,38,44.6
ㅏ_혀,ㅣ_혀,tongue,Posterior_4,201,145,153,142,48.09
ㅏ_혀,ㅣ_혀,tongue,Posterior_5,201,123,166,120,35.13
ㅏ_혀,ㅣ_혀,tongue,Inferior_1,203,98,165,100,38.05
ㅏ_혀,ㅣ_혀,tongue,Inferior_2,185,106,148,92,39.56
ㅏ_혀,ㅣ_혀,tongue,Inferior_3,156,116,135,85,37.44
ㅏ_혀,ㅣ_혀,tongue,Inferior_4,131,124,111,77,51.08
ㅏ_혀,ㅣ_혀,tongue,Inferior_5,103,125,71,97,42.52
ㅏ_혀,ㅡ_혀,tongue,Tongue_Tip,70,118,76,92,26.68
ㅏ_혀,ㅡ_혀,tongue,Superior_1,73,101,74,78,23.02
ㅏ_혀,ㅡ_혀,tongue,Superior_2,88,93,98,62,32.57
ㅏ_혀,ㅡ_혀,tongue,Superior_3,109,83,118,54,30.36
ㅏ_혀,ㅡ_혀,tongue,Superior_4,131,74,141,48,27.86
ㅏ_혀,ㅡ_혀,tongue,Superior_5,149,66,163,43,26.93
ㅏ_혀,ㅡ_혀,tongue,Superior_6,172,54,183,38,19.42
ㅏ_혀,ㅡ_혀,tongue,Superior_7,188,44,201,35,15.81
ㅏ_혀,ㅡ_혀,tongue,Superior_8,205,36,219,32,14.56
ㅏ_혀,ㅡ_혀,tongue,Superior_9,229,30,239,34,10.77
ㅏ_혀,ㅡ_혀,tongue,Superior_10,255,34,259,40,7.21
ㅏ_혀,ㅡ_혀,tongue,Posterior_1,276,42,274,50,8.25
ㅏ_혀,ㅡ_혀,tongue,Posterior_2,297,58,286,62,11.7
ㅏ_혀,ㅡ_혀,tongue,Posterior_3,306,80,300,92,13.42
ㅏ_혀,ㅡ_혀,tongue,Posterior_4,201,145,151,152,50.49
ㅏ_혀,ㅡ_혀,tongue,Posterior_5,201,123,163,133,39.29
ㅏ_혀,ㅡ_혀,tongue,Inferior_1,203,98,166,116,41.15
ㅏ_혀,ㅡ_혀,tongue,Inferior_2,185,106,160,103,25.18
ㅏ_혀,ㅡ_혀,tongue,Inferior_3,156,116,146,98,20.59
ㅏ_혀,ㅡ_혀,tongue,Inferior_4,131,124,117,97,30.41
ㅏ_혀,ㅡ_혀,tongue,Inferior_5,103,125,92,100,27.31
ㅏ_혀,ㅗ_혀,tongue,Tongue_Tip,70,118,75,86,32.39
ㅏ_혀,ㅗ_혀,tongue,Superior_1,73,101,79,67,34.53
ㅏ_혀,ㅗ_혀,tongue,Superior_2,88,93,93,57,36.35
ㅏ_혀,ㅗ_혀,tongue,Superior_3,109,83,109,48,35.0
ㅏ_혀,ㅗ_혀,tongue,Superior_4,131,74,133,39,35.06
ㅏ_혀,ㅗ_혀,tongue,Superior_5,149,66,152,37,29.15
ㅏ_혀,ㅗ_혀,tongue,Superior_6,172,54,176,36,18.44
ㅏ_혀,ㅗ_혀,tongue,Superior_7,188,44,198,34,14.14
ㅏ_혀,ㅗ_혀,tongue,Superior_8,205,36,222,33,17.26
ㅏ_혀,ㅗ_혀,tongue,Superior_9,229,30,240,36,12.53
ㅏ_혀,ㅗ_혀,tongue,Superior_10,255,34,260,41,8.6
ㅏ_혀,ㅗ_혀,tongue,Posterior_1,276,42,274,49,7.28
ㅏ_혀,ㅗ_혀,tongue,Posterior_2,297,58,287,62,10.77
ㅏ_혀,ㅗ_혀,tongue,Posterior_3,306,80,302,82,4.47
ㅏ_혀,ㅗ_혀,tongue,Posterior_4,201,145,163,150,38.33
ㅏ_혀,ㅗ_혀,tongue,Posterior_5,201,123,177,130,25.0
ㅏ_혀,ㅗ_혀,tongue,Inferior_1,203,98,173,108,31.62
ㅏ_혀,ㅗ_혀,tongue,Inferior_2,185,106,167,99,19.31
ㅏ_혀,ㅗ_혀,tongue,Inferior_3,156,116,141,92,28.3
ㅏ_혀,ㅗ_혀,tongue,Inferior_4,131,124,113,92,36.72
ㅏ_혀,ㅗ_혀,tongue,Inferior_5,103,125,88,100,29.15
ㅏ_혀,ㅜ_혀,tongue,Tongue_Tip,70,118,76,92,26.68
ㅏ_혀,ㅜ_혀,tongue,Superior_1,73,101,74,78,23.02
ㅏ_혀,ㅜ_혀,tongue,Superior_2,88,93,98,62,32.57
ㅏ_혀,ㅜ_혀,tongue,Superior_3,109,83,118,54,30.36
ㅏ_혀,ㅜ_혀,tongue,Superior_4,131,74,141,48,27.86
ㅏ_혀,ㅜ_혀,tongue,Superior_5,149,66,163,43,26.93
ㅏ_혀,ㅜ_혀,tongue,Superior_6,172,54,183,38,19.42
ㅏ_혀,ㅜ_혀,tongue,Superior_7,188,44,201,35,15.81
ㅏ_혀,ㅜ_혀,tongue,Superior_8,205,36,219,32,14.56
ㅏ_혀,ㅜ_혀,tongue,Superior_9,229,30,239,34,10.77
ㅏ_혀,ㅜ_혀,tongue,Superior_10,255,34,259,40,7.21
ㅏ_혀,ㅜ_혀,tongue,Posterior_1,276,42,274,50,8.25
ㅏ_혀,ㅜ_혀,tongue,Posterior_2,297,58,286,62,11.7
ㅏ_혀,ㅜ_혀,tongue,Posterior_3,306,80,300,92,13.42
ㅏ_혀,ㅜ_혀,tongue,Posterior_4,201,145,151,152,50.49
ㅏ_혀,ㅜ_혀,tongue,Posterior_5,201,123,163,133,39.29
ㅏ_혀,ㅜ_혀,tongue,Inferior_1,203,98,166,116,41.15
ㅏ_혀,ㅜ_혀,tongue,Inferior_2,185,106,160,103,25.18
ㅏ_혀,ㅜ_혀,tongue,Inferior_3,156,116,146,98,20.59
ㅏ_혀,ㅜ_혀,tongue,Inferior_4,131,124,117,97,30.41
ㅏ_혀,ㅜ_혀,tongue,Inferior_5,103,125,92,100,27.31
ㅏ_혀,ㅟ_혀,tongue,Tongue_Tip,70,118,45,88,39.05
ㅏ_혀,ㅟ_혀,tongue,Superior_1,73,101,51,71,37.2
ㅏ_혀,ㅟ_혀,tongue,Superior_2,88,93,65,60,40.22
ㅏ_혀,ㅟ_혀,tongue,Superior_3,109,83,81,46,46.4
ㅏ_혀,ㅟ_혀,tongue,Superior_4,131,74,98,37,49.58
ㅏ_혀,ㅟ_혀,tongue,Superior_5,149,66,112,28,53.04
ㅏ_혀,ㅟ_혀,tongue,Superior_6,172,54,128,19,56.22
ㅏ_혀,ㅟ_혀,tongue,Superior_7,188,44,150,14,48.41
ㅏ_혀,ㅟ_혀,tongue,Superior_8,205,36,173,8,42.52
ㅏ_혀,ㅟ_혀,tongue,Superior_9,229,30,193,11,40.71
ㅏ_혀,ㅟ_혀,tongue,Superior_10,255,34,223,15,37.22
ㅏ_혀,ㅟ_혀,tongue,Posterior_1,276,42,247,21,35.81
ㅏ_혀,ㅟ_혀,tongue,Posterior_2,297,58,265,29,43.19
ㅏ_혀,ㅟ_혀,tongue,Posterior_3,306,80,291,38,44.6
ㅏ_혀,ㅟ_혀,tongue,Posterior_4,201,145,153,142,48.09
ㅏ_혀,ㅟ_혀,tongue,Posterior_5,201,123,166,120,35.13
ㅏ_혀,ㅟ_혀,tongue,Inferior_1,203,98,165,100,38.05
ㅏ_혀,ㅟ_혀,tongue,Inferior_2,185,106,148,92,39.56
ㅏ_혀,ㅟ_혀,tongue,Inferior_3,156,116,135,85,37.44
ㅏ_혀,ㅟ_혀,tongue,Inferior_4,131,124,111,77,51.08
ㅏ_혀,ㅟ_혀,tongue,Inferior_5,103,125,71,97,42.52
ㅏ_혀,ㅚ_혀,tongue,Tongue_Tip,70,118,46,96,32.56
ㅏ_혀,ㅚ_혀,tongue,Superior_1,73,101,52,78,31.14
ㅏ_혀,ㅚ_혀,tongue,Superior_2,88,93,62,64,38.95
ㅏ_혀,ㅚ_혀,tongue,Superior_3,109,83,77,56,41.87
ㅏ_혀,ㅚ_혀,tongue,Superior_4,131,74,99,47,41.87
ㅏ_혀,ㅚ_혀,tongue,Superior_5,149,66,121,40,38.21
ㅏ_혀,ㅚ_혀,tongue,Superior_6,172,54,145,38,31.38
ㅏ_혀,ㅚ_혀,tongue,Superior_7,188,44,169,39,19.65
ㅏ_혀,ㅚ_혀,tongue,Superior_8,205,36,194,42,12.53
ㅏ_혀,ㅚ_혀,tongue,Superior_9,229,30,217,50,23.32
ㅏ_혀,ㅚ_혀,tongue,Superior_10,255,34,238,57,28.6
ㅏ_혀,ㅚ_혀,tongue,Posterior_1,276,42,261,70,31.76
ㅏ_혀,ㅚ_혀,tongue,Posterior_2,297,58,276,82,31.89
ㅏ_혀,ㅚ_혀,tongue,Posterior_3,306,80,296,102,24.17
ㅏ_혀,ㅚ_혀,tongue,Posterior_4,201,145,151,152,50.49
ㅏ_혀,ㅚ_혀,tongue,Posterior_5,201,123,159,131,42.76
ㅏ_혀,ㅚ_혀,tongue,Inferior_1,203,98,153,107,50.8
ㅏ_혀,ㅚ_혀,tongue,Inferior_2,185,106,131,103,54.08
ㅏ_혀,ㅚ_혀,tongue,Inferior_3,156,116,109,101,49.34
ㅏ_혀,ㅚ_혀,tongue,Inferior_4,131,124,85,107,49.04
ㅏ_혀,ㅚ_혀,tongue,Inferior_5,103,125,57,114,47.3
ㅏ_혀,ㅈ_혀,tongue,Tongue_Tip,70,118,44,103,30.02
ㅏ_혀,ㅈ_혀,tongue,Superior_1,73,101,44,87,32.2
ㅏ_혀,ㅈ_혀,tongue,Superior_2,88,93,58,77,34.0
ㅏ_혀,ㅈ_혀,tongue,Superior_3,109,83,69,67,43.08
ㅏ_혀,ㅈ_혀,tongue,Superior_4,131,74,91,58,43.08
ㅏ_혀,ㅈ_혀,tongue,Superior_5,149,66,113,59,36.67
ㅏ_혀,ㅈ_혀,tongue,Superior_6,172,54,136,62,36.88
ㅏ_혀,ㅈ_혀,tongue,Superior_7,188,44,159,63,34.67
ㅏ_혀,ㅈ_혀,tongue,Superior_8,205,36,179,68,41.23
ㅏ_혀,ㅈ_혀,tongue,Superior_9,229,30,202,76,53.34
ㅏ_혀,ㅈ_혀,tongue,Superior_10,255,34,238,90,58.52
ㅏ_혀,ㅈ_혀,tongue,Posterior_1,276,42,262,103,62.59
ㅏ_혀,ㅈ_혀,tongue,Posterior_2,297,58,285,120,63.15
ㅏ_혀,ㅈ_혀,tongue,Posterior_3,306,80,306,141,61.0
ㅏ_혀,ㅈ_혀,tongue,Posterior_4,201,145,152,160,51.24
ㅏ_혀,ㅈ_혀,tongue,Posterior_5,201,123,150,142,54.42
ㅏ_혀,ㅈ_혀,tongue,Inferior_1,203,98,133,128,76.16
ㅏ_혀,ㅈ_혀,tongue,Inferior_2,185,106,111,123,75.93
ㅏ_혀,ㅈ_혀,tongue,Inferior_3,156,116,92,124,64.5
ㅏ_혀,ㅈ_혀,tongue,Inferior_4,131,124,78,125,53.01
ㅏ_혀,ㅈ_혀,tongue,Inferior_5,103,125,55,120,48.26
ㅏ_혀,ㅉ_혀,tongue,Tongue_Tip,70,118,44,103,30.02
ㅏ_혀,ㅉ_혀,tongue,Superior_1,73,101,44,87,32.2
ㅏ_혀,ㅉ_혀,tongue,Superior_2,88,93,58,77,34.0
ㅏ_혀,ㅉ_혀,tongue,Superior_3,109,83,69,67,43.08
ㅏ_혀,ㅉ_혀,tongue,Superior_4,131,74,91,58,43.08
ㅏ_혀,ㅉ_혀,tongue,Superior_5,149,66,113,59,36.67
ㅏ_혀,ㅉ_혀,tongue,Superior_6,172,54,136,62,36.88
ㅏ_혀,ㅉ_혀,tongue,Superior_7,188,44,159,63,34.67
ㅏ_혀,ㅉ_혀,tongue,Superior_8,205,36,179,68,41.23
ㅏ_혀,ㅉ_혀,tongue,Superior_9,229,30,202,76,53.34
ㅏ_혀,ㅉ_혀,tongue,Superior_10,255,34,238,90,58.52
ㅏ_혀,ㅉ_혀,tongue,Posterior_1,276,42,262,103,62.59
ㅏ_혀,ㅉ_혀,tongue,Posterior_2,297,58,285,120,63.15
ㅏ_혀,ㅉ_혀,tongue,Posterior_3,306,80,306,141,61.0
ㅏ_혀,ㅉ_혀,tongue,Posterior_4,201,145,152,160,51.24
ㅏ_혀,ㅉ_혀,tongue,Posterior_5,201,123,150,142,54.42
ㅏ_혀,ㅉ_혀,tongue,Inferior_1,203,98,133,128,76.16
ㅏ_혀,ㅉ_혀,tongue,Inferior_2,185,106,111,123,75.93
ㅏ_혀,ㅉ_혀,tongue,Inferior_3,156,116,92,124,64.5
ㅏ_혀,ㅉ_혀,tongue,Inferior_4,131,124,78,125,53.01
ㅏ_혀,ㅉ_혀,tongue,Inferior_5,103,125,55,120,48.26
ㅏ_혀,ㅊ_혀,tongue,Tongue_Tip,70,118,44,103,30.02
ㅏ_혀,ㅊ_혀,tongue,Superior_1,73,101,44,87,32.2
ㅏ_혀,ㅊ_혀,tongue,Superior_2,88,93,58,77,34.0
ㅏ_혀,ㅊ_혀,tongue,Superior_3,109,83,69,67,43.08
ㅏ_혀,ㅊ_혀,tongue,Superior_4,131,74,91,58,43.08
ㅏ_혀,ㅊ_혀,tongue,Superior_5,149,66,113,59,36.67
ㅏ_혀,ㅊ_혀,tongue,Superior_6,172,54,136,62,36.88
ㅏ_혀,ㅊ_혀,tongue,Superior_7,188,44,159,63,34.67
ㅏ_혀,ㅊ_혀,tongue,Superior_8,205,36,179,68,41.23
ㅏ_혀,ㅊ_혀,tongue,Superior_9,229,30,202,76,53.34
ㅏ_혀,ㅊ_혀,tongue,Superior_10,255,34,238,90,58.52
ㅏ_혀,ㅊ_혀,tongue,Posterior_1,276,42,262,103,62.59
ㅏ_혀,ㅊ_혀,tongue,Posterior_2,297,58,285,120,63.15
ㅏ_혀,ㅊ_혀,tongue,Posterior_3,306,80,306,141,61.0
ㅏ_혀,ㅊ_혀,tongue,Posterior_4,201,145,152,160,51.24
ㅏ_혀,ㅊ_혀,tongue,Posterior_5,201,123,150,142,54.42
ㅏ_혀,ㅊ_혀,tongue,Inferior_1,203,98,133,128,76.16
ㅏ_혀,ㅊ_혀,tongue,Inferior_2,185,106,111,123,75.93
ㅏ_혀,ㅊ_혀,tongue,Inferior_3,156,116,92,124,64.5
ㅏ_혀,ㅊ_혀,tongue,Inferior_4,131,124,78,125,53.01
ㅏ_혀,ㅊ_혀,tongue,Inferior_5,103,125,55,120,48.26
ㅏ_혀,ㄱ_혀,tongue,Tongue_Tip,70,118,87,114,17.46
ㅏ_혀,ㄱ_혀,tongue,Superior_1,73,101,88,95,16.16
ㅏ_혀,ㄱ_혀,tongue,Superior_2,88,93,94,77,17.09
ㅏ_혀,ㄱ_혀,tongue,Superior_3,109,83,106,55,28.16
ㅏ_혀,ㄱ_혀,tongue,Superior_4,131,74,119,42,34.18
ㅏ_혀,ㄱ_혀,tongue,Superior_5,149,66,142,31,35.69
ㅏ_혀,ㄱ_혀,tongue,Superior_6,172,54,171,22,32.02
ㅏ_혀,ㄱ_혀,tongue,Superior_7,188,44,201,29,19.85
ㅏ_혀,ㄱ_혀,tongue,Superior_8,205,36,217,41,13.0
ㅏ_혀,ㄱ_혀,tongue,Superior_9,229,30,233,56,26.31
ㅏ_혀,ㄱ_혀,tongue,Superior_10,255,34,246,70,37.11
ㅏ_혀,ㄱ_혀,tongue,Posterior_1,276,42,252,82,46.65
ㅏ_혀,ㄱ_혀,tongue,Posterior_2,297,58,265,107,58.52
ㅏ_혀,ㄱ_혀,tongue,Posterior_3,306,80,285,148,71.17
ㅏ_혀,ㄱ_혀,tongue,Posterior_4,201,145,127,162,75.93
ㅏ_혀,ㄱ_혀,tongue,Posterior_5,201,123,131,143,72.8
ㅏ_혀,ㄱ_혀,tongue,Inferior_1,203,98,130,121,76.54
ㅏ_혀,ㄱ_혀,tongue,Inferior_2,185,106,128,109,57.08
ㅏ_혀,ㄱ_혀,tongue,Inferior_3,156,116,124,110,32.56
ㅏ_혀,ㄱ_혀,tongue,Inferior_4,131,124,116,121,15.3
ㅏ_혀,ㄱ_혀,tongue,Inferior_5,103,125,105,125,2.0
ㅏ_혀,ㄲ_혀,tongue,Tongue_Tip,70,118,87,114,17.46
ㅏ_혀,ㄲ_혀,tongue,Superior_1,73,101,88,95,16.16
ㅏ_혀,ㄲ_혀,tongue,Superior_2,88,93,94,77,17.09
ㅏ_혀,ㄲ_혀,tongue,Superior_3,109,83,106,55,28.16
ㅏ_혀,ㄲ_혀,tongue,Superior_4,131,74,119,42,34.18
ㅏ_혀,ㄲ_혀,tongue,Superior_5,149,66,142,31,35.69
ㅏ_혀,ㄲ_혀,tongue,Superior_6,172,54,171,22,32.02
ㅏ_혀,ㄲ_혀,tongue,Superior_7,188,44,201,29,19.85
ㅏ_혀,ㄲ_혀,tongue,Superior_8,205,36,217,41,13.0
ㅏ_혀,ㄲ_혀,tongue,Superior_9,229,30,233,56,26.31
ㅏ_혀,ㄲ_혀,tongue,Superior_10,255,34,246,70,37.11
ㅏ_혀,ㄲ_혀,tongue,Posterior_1,276,42,252,82,46.65
ㅏ_혀,ㄲ_혀,tongue,Posterior_2,297,58,265,107,58.52
ㅏ_혀,ㄲ_혀,tongue,Posterior_3,306,80,285,148,71.17
ㅏ_혀,ㄲ_혀,tongue,Posterior_4,201,145,127,162,75.93
ㅏ_혀,ㄲ_혀,tongue,Posterior_5,201,123,131,143,72.8
ㅏ_혀,ㄲ_혀,tongue,Inferior_1,203,98,130,121,76.54
ㅏ_혀,ㄲ_혀,tongue,Inferior_2,185,106,128,109,57.08
ㅏ_혀,ㄲ_혀,tongue,Inferior_3,156,116,124,110,32.56
ㅏ_혀,ㄲ_혀,tongue,Inferior_4,131,124,116,121,15.3
ㅏ_혀,ㄲ_혀,tongue,Inferior_5,103,125,105,125,2.0
ㅏ_혀,ㅋ_혀,tongue,Tongue_Tip,70,118,87,114,17.46
ㅏ_혀,ㅋ_혀,tongue,Superior_1,73,101,88,95,16.16
ㅏ_혀,ㅋ_혀,tongue,Superior_2,88,93,94,77,17.09
ㅏ_혀,ㅋ_혀,tongue,Superior_3,109,83,106,55,28.16
ㅏ_혀,ㅋ_혀,tongue,Superior_4,131,74,119,42,34.18
ㅏ_혀,ㅋ_혀,tongue,Superior_5,149,66,142,31,35.69
ㅏ_혀,ㅋ_혀,tongue,Superior_6,172,54,171,22,32.02
ㅏ_혀,ㅋ_혀,tongue,Superior_7,188,44,201,29,19.85
ㅏ_혀,ㅋ_혀,tongue,Superior_8,205,36,217,41,13.0
ㅏ_혀,ㅋ_혀,tongue,Superior_9,229,30,233,56,26.31
ㅏ_혀,ㅋ_혀,tongue,Superior_10,255,34,246,70,37.11
ㅏ_혀,ㅋ_혀,tongue,Posterior_1,276,42,252,82,46.65
ㅏ_혀,ㅋ_혀,tongue,Posterior_2,297,58,265,107,58.52
ㅏ_혀,ㅋ_혀,tongue,Posterior_3,306,80,285,148,71.17
ㅏ_혀,ㅋ_혀,tongue,Posterior_4,201,145,127,162,75.93
ㅏ_혀,ㅋ_혀,tongue,Posterior_5,201,123,131,143,72.8
ㅏ_혀,ㅋ_혀,tongue,Inferior_1,203,98,130,121,76.54
ㅏ_혀,ㅋ_혀,tongue,Inferior_2,185,106,128,109,57.08
ㅏ_혀,ㅋ_혀,tongue,Inferior_3,156,116,124,110,32.56
ㅏ_혀,ㅋ_혀,tongue,Inferior_4,131,124,116,121,15.3
ㅏ_혀,ㅋ_혀,tongue,Inferior_5,103,125,105,125,2.0
ㅏ_혀,ㅇ_혀,tongue,Tongue_Tip,70,118,87,114,17.46
ㅏ_혀,ㅇ_혀,tongue,Superior_1,73,101,88,95,16.16
ㅏ_혀,ㅇ_혀,tongue,Superior_2,88,93,94,77,17.09
ㅏ_혀,ㅇ_혀,tongue,Superior_3,109,83,106,55,28.16
ㅏ_혀,ㅇ_혀,tongue,Superior_4,131,74,119,42,34.18
ㅏ_혀,ㅇ_혀,tongue,Superior_5,149,66,142,31,35.69
ㅏ_혀,ㅇ_혀,tongue,Superior_6,172,54,171,22,32.02
ㅏ_혀,ㅇ_혀,tongue,Superior_7,188,44,201,29,19.85
ㅏ_혀,ㅇ_혀,tongue,Superior_8,205,36,217,41,13.0
ㅏ_혀,ㅇ_혀,tongue,Superior_9,229,30,233,56,26.31
ㅏ_혀,ㅇ_혀,tongue,Superior_10,255,34,246,70,37.11
ㅏ_혀,ㅇ_혀,tongue,Posterior_1,276,42,252,82,46.65
ㅏ_혀,ㅇ_혀,tongue,Posterior_2,297,58,265,107,58.52
ㅏ_혀,ㅇ_혀,tongue,Posterior_3,306,80,285,148,71.17
ㅏ_혀,ㅇ_혀,tongue,Posterior_4,201,145,127,162,75.93
ㅏ_혀,ㅇ_혀,tongue,Posterior_5,201,123,131,143,72.8
ㅏ_혀,ㅇ_혀,tongue,Inferior_1,203,98,130,121,76.54
ㅏ_혀,ㅇ_혀,tongue,Inferior_2,185,106,128,109,57.08
ㅏ_혀,ㅇ_혀,tongue,Inferior_3,156,116,124,110,32.56
ㅏ_혀,ㅇ_혀,tongue,Inferior_4,131,124,116,121,15.3
ㅏ_혀,ㅇ_혀,tongue,Inferior_5,103,125,105,125,2.0
ㅏ_혀,ㄹ_혀,tongue,Tongue_Tip,70,118,74,63,55.15
ㅏ_혀,ㄹ_혀,tongue,Superior_1,73,101,83,75,27.86
ㅏ_혀,ㄹ_혀,tongue,Superior_2,88,93,95,85,10.63
ㅏ_혀,ㄹ_혀,tongue,Superior_3,109,83,112,92,9.49
ㅏ_혀,ㄹ_혀,tongue,Superior_4,131,74,132,91,17.03
ㅏ_혀,ㄹ_혀,tongue,Superior_5,149,66,150,89,23.02
ㅏ_혀,ㄹ_혀,tongue,Superior_6,172,54,178,81,27.66
